,StateName,Plan_Shorthand,Year,BenefitsPerPerson
614,Connecticut,Connecticut MERS,2014,96757.73290937996
615,Connecticut,Connecticut MERS,2015,101430.51754724258
616,Connecticut,Connecticut MERS,2016,106996.05617977527
617,Connecticut,Connecticut MERS,2017,52647.80262933242
618,Connecticut,Connecticut MERS,2018,36609.494029190624
619,Connecticut,Connecticut MERS,2019,40270.01082177883
620,Connecticut,Connecticut MERS,2020,32949.34617724599
621,Connecticut,Connecticut MERS,2021,33200.1933546086
622,Connecticut,Connecticut MERS,2022,34292.13339026473
625,Connecticut,Connecticut SERS,2000,108058.94138025344
626,Connecticut,Connecticut SERS,2001,105669.7226842558
627,Connecticut,Connecticut SERS,2002,107090.37755243017
628,Connecticut,Connecticut SERS,2003,110480.96495956874
629,Connecticut,Connecticut SERS,2004,133344.0893607153
630,Connecticut,Connecticut SERS,2005,134337.60822126365
631,Connecticut,Connecticut SERS,2006,137411.5746858304
632,Connecticut,Connecticut SERS,2007,142000.06826210258
633,Connecticut,Connecticut SERS,2008,150628.55860746567
634,Connecticut,Connecticut SERS,2009,156549.78666077738
635,Connecticut,Connecticut SERS,2010,183391.97150942025
636,Connecticut,Connecticut SERS,2011,188697.297317971
637,Connecticut,Connecticut SERS,2012,201324.94991830646
638,Connecticut,Connecticut SERS,2013,209261.19174277375
639,Connecticut,Connecticut SERS,2014,219439.279125816
640,Connecticut,Connecticut SERS,2015,229406.4454791855
641,Connecticut,Connecticut SERS,2016,237977.12126981214
642,Connecticut,Connecticut SERS,2017,252954.6448399552
643,Connecticut,Connecticut SERS,2018,266600.0461527958
644,Connecticut,Connecticut SERS,2019,243350.4552773883
645,Connecticut,Connecticut SERS,2020,248998.44251735343
646,Connecticut,Connecticut SERS,2021,271088.6980145048
647,Connecticut,Connecticut SERS,2022,272137.0693698709
651,Connecticut,Connecticut STRS,2001,81298.28680721042
652,Connecticut,Connecticut STRS,2002,90651.10740652536
653,Connecticut,Connecticut STRS,2003,92024.74640508305
654,Connecticut,Connecticut STRS,2004,92183.256496228
655,Connecticut,Connecticut STRS,2005,95964.39139869798
656,Connecticut,Connecticut STRS,2006,98859.11293328364
657,Connecticut,Connecticut STRS,2007,102597.01623905294
658,Connecticut,Connecticut STRS,2008,107058.79409557168
659,Connecticut,Connecticut STRS,2009,113407.0915072499
660,Connecticut,Connecticut STRS,2010,113104.98812351545
661,Connecticut,Connecticut STRS,2011,112041.86309636055
662,Connecticut,Connecticut STRS,2012,111333.59740727404
663,Connecticut,Connecticut STRS,2013,121979.99702558001
664,Connecticut,Connecticut STRS,2014,133172.46944892782
665,Connecticut,Connecticut STRS,2015,131378.9576054461
666,Connecticut,Connecticut STRS,2016,128054.97559652929
667,Connecticut,Connecticut STRS,2017,149600.41163242748
668,Connecticut,Connecticut STRS,2018,173625.7727470614
669,Connecticut,Connecticut STRS,2019,179942.62080975185
670,Connecticut,Connecticut STRS,2020,199652.6143160332
671,Connecticut,Connecticut STRS,2021,195775.05999630791
672,Connecticut,Connecticut STRS,2022,192201.62788640184
675,Delaware,Delaware SEPP,2000,46530.30192265516
676,Delaware,Delaware SEPP,2001,221353.53535353535
677,Delaware,Delaware SEPP,2002,209488.17204301077
678,Delaware,Delaware SEPP,2003,207577.4378585086
679,Delaware,Delaware SEPP,2004,223359.04499540862
680,Delaware,Delaware SEPP,2005,142929.92623814542
681,Delaware,Delaware SEPP,2006,246164.75409836066
682,Delaware,Delaware SEPP,2007,275946.12794612796
683,Delaware,Delaware SEPP,2008,140520.79127977393
684,Delaware,Delaware SEPP,2009,160610.26533275336
685,Delaware,Delaware SEPP,2010,150604.67748019614
686,Delaware,Delaware SEPP,2011,147492.95278365046
687,Delaware,Delaware SEPP,2012,141827.15654952076
688,Delaware,Delaware SEPP,2013,143033.51286654698
689,Delaware,Delaware SEPP,2014,140290.67488098572
690,Delaware,Delaware SEPP,2015,132626.09566741798
691,Delaware,Delaware SEPP,2016,130490.18691588785
692,Delaware,Delaware SEPP,2017,135311.1315971422
693,Delaware,Delaware SEPP,2018,129592.97433740008
694,Delaware,Delaware SEPP,2019,133675.1644736842
695,Delaware,Delaware SEPP,2020,138893.75523889356
696,Delaware,Delaware SEPP,2021,125540.7733921058
697,Delaware,Delaware SEPP,2022,127030.61418520632
701,District of Columbia,D.C. POFRP,2001,2782.0498856333734
702,District of Columbia,D.C. POFRP,2002,3370.684644891317
703,District of Columbia,D.C. POFRP,2003,6831.028037383177
704,District of Columbia,D.C. POFRP,2004,9551.094400429705
705,District of Columbia,D.C. POFRP,2005,15991.092481006026
706,District of Columbia,D.C. POFRP,2006,19572.490706319702
707,District of Columbia,D.C. POFRP,2007,28601.883297313987
708,District of Columbia,D.C. POFRP,2008,37243.81317532242
709,District of Columbia,D.C. POFRP,2009,40189.203925845155
710,District of Columbia,D.C. POFRP,2010,49147.335423197495
711,District of Columbia,D.C. POFRP,2011,54367.56332220696
712,District of Columbia,D.C. POFRP,2012,78056.14973262034
713,District of Columbia,D.C. POFRP,2013,96028.04393549896
714,District of Columbia,D.C. POFRP,2014,135298.49246231158
715,District of Columbia,D.C. POFRP,2015,144622.72727272726
716,District of Columbia,D.C. POFRP,2016,171663.7744034707
717,District of Columbia,D.C. POFRP,2017,224604.36893203884
718,District of Columbia,D.C. POFRP,2018,256716.34615384616
719,District of Columbia,D.C. POFRP,2019,281625.0659352252
720,District of Columbia,D.C. POFRP,2020,258513.84460479947
721,District of Columbia,D.C. POFRP,2021,240851.58491358202
722,District of Columbia,D.C. POFRP,2022,245727.19374456993
726,District of Columbia,D.C. TRP,2001,3988.2861525589183
727,District of Columbia,D.C. TRP,2002,5272.119568644763
728,District of Columbia,D.C. TRP,2003,5719.820554649266
729,District of Columbia,D.C. TRP,2004,8394.338701805758
730,District of Columbia,D.C. TRP,2005,15950.458588104504
731,District of Columbia,D.C. TRP,2006,14794.550747576384
732,District of Columbia,D.C. TRP,2007,15087.501993514434
733,District of Columbia,D.C. TRP,2008,18356.95837751135
734,District of Columbia,D.C. TRP,2009,18426.016585073434
735,District of Columbia,D.C. TRP,2010,18884.040440924757
736,District of Columbia,D.C. TRP,2011,19925.553662691655
737,District of Columbia,D.C. TRP,2012,20668.331804788573
738,District of Columbia,D.C. TRP,2013,22666.86950899479
739,District of Columbia,D.C. TRP,2014,23779.31532833529
740,District of Columbia,D.C. TRP,2015,23148.843930635838
741,District of Columbia,D.C. TRP,2016,22476.57774886142
742,District of Columbia,D.C. TRP,2017,41371.41216991963
743,District of Columbia,D.C. TRP,2018,40179.30327868852
744,District of Columbia,D.C. TRP,2019,23336.78694938345
745,District of Columbia,D.C. TRP,2020,16875.26241202892
746,District of Columbia,D.C. TRP,2021,13539.305963395942
747,District of Columbia,D.C. TRP,2022,11447.656696095226
750,Florida,Florida RS,2000,39781.377090862385
751,Florida,Florida RS,2001,42494.30279774637
752,Florida,Florida RS,2002,43085.09951423894
753,Florida,Florida RS,2003,48480.63814835663
754,Florida,Florida RS,2004,42215.22189609315
755,Florida,Florida RS,2005,45977.12225310106
756,Florida,Florida RS,2006,45376.15821254187
757,Florida,Florida RS,2007,46510.468085471504
758,Florida,Florida RS,2008,47167.02112168392
759,Florida,Florida RS,2009,49693.08028711828
760,Florida,Florida RS,2010,52224.0102054532
761,Florida,Florida RS,2011,56134.29788102758
762,Florida,Florida RS,2012,55582.34583014185
763,Florida,Florida RS,2013,58097.83259634669
764,Florida,Florida RS,2014,57672.52784608947
765,Florida,Florida RS,2015,65628.94734501686
766,Florida,Florida RS,2016,69757.91299497917
767,Florida,Florida RS,2017,64174.29467494737
768,Florida,Florida RS,2018,66698.83480716334
769,Florida,Florida RS,2019,72095.52211728222
770,Florida,Florida RS,2020,75177.39998433135
771,Florida,Florida RS,2021,77995.78239252538
772,Florida,Florida RS,2022,57402.52406107404
775,Georgia,Georgia ERS,2000,3487.85442926538
776,Georgia,Georgia ERS,2001,3994.126023997327
777,Georgia,Georgia ERS,2002,4709.116483044658
778,Georgia,Georgia ERS,2003,5581.825063043179
779,Georgia,Georgia ERS,2004,6606.360430676016
780,Georgia,Georgia ERS,2005,7906.9015542295765
781,Georgia,Georgia ERS,2006,9468.814650979022
782,Georgia,Georgia ERS,2007,11223.312887594915
783,Georgia,Georgia ERS,2008,13619.644319980602
784,Georgia,Georgia ERS,2009,16665.79147584026
785,Georgia,Georgia ERS,2010,16556.87509152145
786,Georgia,Georgia ERS,2011,16029.265750569133
787,Georgia,Georgia ERS,2012,15856.156171809842
788,Georgia,Georgia ERS,2013,16072.752830332041
789,Georgia,Georgia ERS,2014,16000.759608434104
790,Georgia,Georgia ERS,2015,15736.080480239649
791,Georgia,Georgia ERS,2016,23237.054918527458
792,Georgia,Georgia ERS,2017,24320.72772942141
793,Georgia,Georgia ERS,2018,24228.519509017347
794,Georgia,Georgia ERS,2019,23834.5824941394
795,Georgia,Georgia ERS,2020,19260.545719677582
796,Georgia,Georgia ERS,2021,18027.986907294933
797,Georgia,Georgia ERS,2022,9337.914909405325
800,Georgia,Georgia TRS,2000,9344.443350771428
801,Georgia,Georgia TRS,2001,11096.732271387216
802,Georgia,Georgia TRS,2002,11690.177262409698
803,Georgia,Georgia TRS,2003,12456.853439451881
804,Georgia,Georgia TRS,2004,13263.423585580065
805,Georgia,Georgia TRS,2005,13278.99513558296
806,Georgia,Georgia TRS,2006,14058.088724413468
807,Georgia,Georgia TRS,2007,15415.598929054955
808,Georgia,Georgia TRS,2008,17858.225215015664
809,Georgia,Georgia TRS,2009,15788.748305738362
810,Georgia,Georgia TRS,2010,16808.251047701888
811,Georgia,Georgia TRS,2011,17604.523177444218
812,Georgia,Georgia TRS,2012,18509.978917443525
813,Georgia,Georgia TRS,2013,19458.048771742215
814,Georgia,Georgia TRS,2014,20159.88379757181
815,Georgia,Georgia TRS,2015,21362.484785331588
816,Georgia,Georgia TRS,2016,21932.658426822847
817,Georgia,Georgia TRS,2017,22399.651150956586
818,Georgia,Georgia TRS,2018,22814.30223453278
819,Georgia,Georgia TRS,2019,22996.987088056252
820,Georgia,Georgia TRS,2020,42271.08444019531
821,Georgia,Georgia TRS,2021,42475.77366902701
822,Georgia,Georgia TRS,2022,41899.56459754171
825,Hawaii,Hawaii ERS,2000,4407.753910868767
826,Hawaii,Hawaii ERS,2001,4849.310494412097
827,Hawaii,Hawaii ERS,2002,5268.349511101307
828,Hawaii,Hawaii ERS,2003,5840.77112843248
829,Hawaii,Hawaii ERS,2004,6748.082998219186
830,Hawaii,Hawaii ERS,2005,7416.6748206634975
831,Hawaii,Hawaii ERS,2006,8198.66091754235
832,Hawaii,Hawaii ERS,2007,8979.801652152753
833,Hawaii,Hawaii ERS,2008,9720.424787618882
834,Hawaii,Hawaii ERS,2009,10667.843643165128
835,Hawaii,Hawaii ERS,2010,11990.97009764361
836,Hawaii,Hawaii ERS,2011,13387.591100632544
837,Hawaii,Hawaii ERS,2012,14833.708712491947
838,Hawaii,Hawaii ERS,2013,16234.095568969484
839,Hawaii,Hawaii ERS,2014,17932.4270330691
840,Hawaii,Hawaii ERS,2015,20056.65121678181
841,Hawaii,Hawaii ERS,2016,22341.36622746571
842,Hawaii,Hawaii ERS,2017,24590.718780355648
843,Hawaii,Hawaii ERS,2018,28131.21063161618
844,Hawaii,Hawaii ERS,2019,31835.6307501197
845,Hawaii,Hawaii ERS,2020,36352.24751215334
846,Hawaii,Hawaii ERS,2021,42568.301159680756
847,Hawaii,Hawaii ERS,2022,49276.39246935115
850,Idaho,Idaho PERS,2000,10056.367974852204
851,Idaho,Idaho PERS,2001,14625.912727661165
852,Idaho,Idaho PERS,2002,18061.383572411083
853,Idaho,Idaho PERS,2003,14349.192066004702
854,Idaho,Idaho PERS,2004,17427.216170303127
855,Idaho,Idaho PERS,2005,17788.246554823247
856,Idaho,Idaho PERS,2006,18237.797052361773
857,Idaho,Idaho PERS,2007,19200.814499779637
858,Idaho,Idaho PERS,2008,20235.001307354927
859,Idaho,Idaho PERS,2009,22436.742094776055
860,Idaho,Idaho PERS,2010,22960.92586757328
861,Idaho,Idaho PERS,2011,23436.510377025385
862,Idaho,Idaho PERS,2012,24011.665354920922
863,Idaho,Idaho PERS,2013,25377.615824419034
864,Idaho,Idaho PERS,2014,25808.05288291475
865,Idaho,Idaho PERS,2015,25851.334026217857
866,Idaho,Idaho PERS,2016,25893.31382210784
867,Idaho,Idaho PERS,2017,25336.643582911187
868,Idaho,Idaho PERS,2018,24202.224965414494
869,Idaho,Idaho PERS,2019,24462.158552186018
870,Idaho,Idaho PERS,2020,24140.13758493265
871,Idaho,Idaho PERS,2021,23894.728312699594
872,Idaho,Idaho PERS,2022,13029.926697607712
875,Illinois,Illinois MRF,2000,3030.0474679563167
876,Illinois,Illinois MRF,2001,3448.7627135553644
877,Illinois,Illinois MRF,2002,3521.79196733025
878,Illinois,Illinois MRF,2003,3673.7475125330575
879,Illinois,Illinois MRF,2004,3873.1449621024744
880,Illinois,Illinois MRF,2005,4021.544328462882
881,Illinois,Illinois MRF,2006,4184.081185617587
882,Illinois,Illinois MRF,2007,4358.060015288813
883,Illinois,Illinois MRF,2008,4318.812933565843
884,Illinois,Illinois MRF,2009,4856.488230183034
885,Illinois,Illinois MRF,2010,5405.313273295074
886,Illinois,Illinois MRF,2011,5790.372927530469
887,Illinois,Illinois MRF,2012,6123.935373529963
888,Illinois,Illinois MRF,2013,6468.9385845704155
889,Illinois,Illinois MRF,2014,6877.978818534138
890,Illinois,Illinois MRF,2015,7244.72835908077
891,Illinois,Illinois MRF,2016,8032.32163783612
892,Illinois,Illinois MRF,2017,8374.105702753497
893,Illinois,Illinois MRF,2018,8668.479091870355
894,Illinois,Illinois MRF,2019,18166.843464604975
895,Illinois,Illinois MRF,2020,18515.94206304564
896,Illinois,Illinois MRF,2021,9937.437222337358
897,Illinois,Illinois MRF,2022,10813.362740021183
900,Illinois,Illinois SERS,2000,5055.165239950812
901,Illinois,Illinois SERS,2001,20606.236653901167
902,Illinois,Illinois SERS,2002,23628.505810535837
903,Illinois,Illinois SERS,2003,31467.092390139336
904,Illinois,Illinois SERS,2004,38585.69281045752
905,Illinois,Illinois SERS,2005,42034.04478885894
906,Illinois,Illinois SERS,2006,46111.87642710088
907,Illinois,Illinois SERS,2007,47649.844695217835
908,Illinois,Illinois SERS,2008,50951.17037591172
909,Illinois,Illinois SERS,2009,55830.39540681786
910,Illinois,Illinois SERS,2010,60311.91536661467
911,Illinois,Illinois SERS,2011,62407.54958212039
912,Illinois,Illinois SERS,2012,64522.158765355445
913,Illinois,Illinois SERS,2013,67319.74524683123
914,Illinois,Illinois SERS,2014,71170.23462508789
915,Illinois,Illinois SERS,2015,72467.17919235025
916,Illinois,Illinois SERS,2016,75712.04291730475
917,Illinois,Illinois SERS,2017,85262.77478896563
918,Illinois,Illinois SERS,2018,90540.64509740523
919,Illinois,Illinois SERS,2019,92798.42914789422
920,Illinois,Illinois SERS,2020,91449.29891384118
921,Illinois,Illinois SERS,2021,91831.02390367912
922,Illinois,Illinois SERS,2022,90051.87344994127
925,Illinois,Illinois SURS,2000,8327.438333383572
926,Illinois,Illinois SURS,2001,7887.515233096688
927,Illinois,Illinois SURS,2002,8589.036660209435
928,Illinois,Illinois SURS,2003,8629.446567594658
929,Illinois,Illinois SURS,2004,8828.840562628311
930,Illinois,Illinois SURS,2005,9282.145829745445
931,Illinois,Illinois SURS,2006,9656.533179713811
932,Illinois,Illinois SURS,2007,10107.51430843662
933,Illinois,Illinois SURS,2008,10686.96510040127
934,Illinois,Illinois SURS,2009,11258.877133994407
935,Illinois,Illinois SURS,2010,11731.194628828147
936,Illinois,Illinois SURS,2011,12701.07501752143
937,Illinois,Illinois SURS,2012,13443.918990409718
938,Illinois,Illinois SURS,2013,14505.440021737395
939,Illinois,Illinois SURS,2014,14868.53029172105
940,Illinois,Illinois SURS,2015,15422.3483097772
941,Illinois,Illinois SURS,2016,15677.333881325225
942,Illinois,Illinois SURS,2017,15990.998255450939
943,Illinois,Illinois SURS,2018,16439.084771006732
944,Illinois,Illinois SURS,2019,16897.604988081166
945,Illinois,Illinois SURS,2020,17398.601009348797
946,Illinois,Illinois SURS,2021,17600.192949361663
947,Illinois,Illinois SURS,2022,17863.725460140864
950,Illinois,Illinois TRS,2000,9846.391236997044
951,Illinois,Illinois TRS,2001,11828.394837461818
952,Illinois,Illinois TRS,2002,14365.20122325698
953,Illinois,Illinois TRS,2003,17749.33916282746
954,Illinois,Illinois TRS,2004,22025.227884844582
955,Illinois,Illinois TRS,2005,27272.28789560726
956,Illinois,Illinois TRS,2006,28978.201556124066
957,Illinois,Illinois TRS,2007,29859.887996052723
958,Illinois,Illinois TRS,2008,31144.420292755447
959,Illinois,Illinois TRS,2009,32160.356570985834
960,Illinois,Illinois TRS,2010,33521.65802177761
961,Illinois,Illinois TRS,2011,35007.13102909927
962,Illinois,Illinois TRS,2012,35696.64117555284
963,Illinois,Illinois TRS,2013,37206.51267466501
964,Illinois,Illinois TRS,2014,39060.232387801305
965,Illinois,Illinois TRS,2015,40442.16739032216
966,Illinois,Illinois TRS,2016,41691.939463962546
967,Illinois,Illinois TRS,2017,42804.19567425377
968,Illinois,Illinois TRS,2018,44093.641714954516
969,Illinois,Illinois TRS,2019,45901.07296555579
970,Illinois,Illinois TRS,2020,46573.88783968401
971,Illinois,Illinois TRS,2021,47968.88993871651
972,Illinois,Illinois TRS,2022,47348.33737772948
975,Illinois,Illinois JRS,2000,897.1230716579793
976,Illinois,Illinois JRS,2001,872318.2558139535
977,Illinois,Illinois JRS,2002,1082765.6842105263
978,Illinois,Illinois JRS,2003,1011524.0227272727
979,Illinois,Illinois JRS,2004,1262250.3157894737
980,Illinois,Illinois JRS,2005,1389551.8630136987
981,Illinois,Illinois JRS,2006,1704183.40625
982,Illinois,Illinois JRS,2007,1691982.3055555555
983,Illinois,Illinois JRS,2008,2236675.3448275863
984,Illinois,Illinois JRS,2009,2869855.0833333335
985,Illinois,Illinois JRS,2010,3338180.4545454546
986,Illinois,Illinois JRS,2011,4319841.2105263155
987,Illinois,Illinois JRS,2012,5447578.9375
988,Illinois,Illinois JRS,2013,3723556.32
989,Illinois,Illinois JRS,2014,4624617.380952381
990,Illinois,Illinois JRS,2015,3807201.037037037
991,Illinois,Illinois JRS,2016,4192742.8846153845
992,Illinois,Illinois JRS,2017,3887034.433333333
993,Illinois,Illinois JRS,2018,5855530.80952381
994,Illinois,Illinois JRS,2019,5047689.653846154
995,Illinois,Illinois JRS,2020,5777293.541666667
996,Illinois,Illinois JRS,2021,4989128.931034483
997,Illinois,Illinois JRS,2022,6321142.083333333
1000,Indiana,Indiana 1977 P&F,2000,49769.36036036036
